param.APEX_SCORE_BOOST,param.COOLDOWN_SEC,param.ENTRY_MIN_SCORE,param.MIN_OBS_BUYERS,param.MIN_OBS_UNIQUE,param.SAME_FUNDER_FATAL,param.SAME_FUNDER_LIMIT,trades,winrate,total_pnl_sol,max_drawdown,avg_hold_sec,pnl_by_origin
20,60,40,1,3,0.9,0.6,31,0.419355,-0.04440258,2.604558,119.355,"{""pumpfun"":-0.044402583196768264}"
20,60,40,1,3,0.9,0.65,33,0.393939,-0.05104691,2.359985,122.697,"{""pumpfun"":-0.0510469137019038}"
20,60,40,1,3,0.9,0.7,33,0.393939,-0.06454135,2.693261,132.364,"{""pumpfun"":-0.06454135279079666}"
20,60,40,1,3,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,2,1,0.9,0.55,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,40,2,1,0.9,0.6,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,40,2,1,0.9,0.65,34,0.441176,-0.02256080,1.790593,129.706,"{""pumpfun"":-0.0225607971180616}"
20,60,40,2,1,0.9,0.7,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,2,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,2,2,0.9,0.55,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,40,2,2,0.9,0.6,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,40,2,2,0.9,0.65,34,0.441176,-0.02256080,1.790593,129.706,"{""pumpfun"":-0.0225607971180616}"
20,60,40,2,2,0.9,0.7,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,2,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,2,3,0.9,0.55,27,0.444444,-0.01508697,1.278684,124.519,"{""pumpfun"":-0.015086972870446625}"
20,60,40,2,3,0.9,0.6,31,0.419355,-0.04440258,2.604558,119.355,"{""pumpfun"":-0.044402583196768264}"
20,60,40,2,3,0.9,0.65,33,0.393939,-0.05104691,2.359985,122.697,"{""pumpfun"":-0.0510469137019038}"
20,60,40,2,3,0.9,0.7,33,0.393939,-0.06454135,2.693261,132.364,"{""pumpfun"":-0.06454135279079666}"
20,60,40,2,3,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,3,1,0.9,0.55,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,40,3,1,0.9,0.6,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,40,3,1,0.9,0.65,34,0.441176,-0.02256080,1.790593,129.706,"{""pumpfun"":-0.0225607971180616}"
20,60,40,3,1,0.9,0.7,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,3,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,3,2,0.9,0.55,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,40,3,2,0.9,0.6,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,40,3,2,0.9,0.65,34,0.441176,-0.02256080,1.790593,129.706,"{""pumpfun"":-0.0225607971180616}"
20,60,40,3,2,0.9,0.7,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,3,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,3,3,0.9,0.55,27,0.444444,-0.01508697,1.278684,124.519,"{""pumpfun"":-0.015086972870446625}"
20,60,40,3,3,0.9,0.6,31,0.419355,-0.04440258,2.604558,119.355,"{""pumpfun"":-0.044402583196768264}"
20,60,40,3,3,0.9,0.65,33,0.393939,-0.05104691,2.359985,122.697,"{""pumpfun"":-0.0510469137019038}"
20,60,40,3,3,0.9,0.7,33,0.393939,-0.06454135,2.693261,132.364,"{""pumpfun"":-0.06454135279079666}"
20,60,40,3,3,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,4,1,0.9,0.55,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,40,4,1,0.9,0.6,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,40,4,1,0.9,0.65,34,0.441176,-0.02256080,1.790593,129.706,"{""pumpfun"":-0.0225607971180616}"
20,60,40,4,1,0.9,0.7,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,4,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,4,2,0.9,0.55,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,40,4,2,0.9,0.6,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,40,4,2,0.9,0.65,34,0.441176,-0.02256080,1.790593,129.706,"{""pumpfun"":-0.0225607971180616}"
20,60,40,4,2,0.9,0.7,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,4,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,40,4,3,0.9,0.55,27,0.444444,-0.01508697,1.278684,124.519,"{""pumpfun"":-0.015086972870446625}"
20,60,40,4,3,0.9,0.6,31,0.419355,-0.04440258,2.604558,119.355,"{""pumpfun"":-0.044402583196768264}"
20,60,40,4,3,0.9,0.65,33,0.393939,-0.05104691,2.359985,122.697,"{""pumpfun"":-0.0510469137019038}"
20,60,40,4,3,0.9,0.7,33,0.393939,-0.06454135,2.693261,132.364,"{""pumpfun"":-0.06454135279079666}"
20,60,40,4,3,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,1,1,0.9,0.55,28,0.428571,-0.03991484,1.882587,125.607,"{""pumpfun"":-0.03991483850896144}"
20,60,45,1,1,0.9,0.6,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,45,1,1,0.9,0.65,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,45,1,1,0.9,0.7,36,0.472222,-0.01755861,1.615334,126.972,"{""pumpfun"":-0.01755860907899028}"
20,60,45,1,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,1,2,0.9,0.55,28,0.428571,-0.03991484,1.882587,125.607,"{""pumpfun"":-0.03991483850896144}"
20,60,45,1,2,0.9,0.6,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,45,1,2,0.9,0.65,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,45,1,2,0.9,0.7,36,0.472222,-0.01755861,1.615334,126.972,"{""pumpfun"":-0.01755860907899028}"
20,60,45,1,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,1,3,0.9,0.55,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,45,1,3,0.9,0.6,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,45,1,3,0.9,0.65,21,0.476190,0.02726337,0.948430,114.048,"{""pumpfun"":0.02726336729068967}"
20,60,45,1,3,0.9,0.7,23,0.434783,0.01498708,0.984548,116.870,"{""pumpfun"":0.014987082244354959}"
20,60,45,1,3,0.9,0.75,23,0.434783,0.00831687,0.984548,127.957,"{""pumpfun"":0.008316874606054927}"
20,60,45,2,1,0.9,0.55,28,0.428571,-0.03991484,1.882587,125.607,"{""pumpfun"":-0.03991483850896144}"
20,60,45,2,1,0.9,0.6,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,45,2,1,0.9,0.65,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,45,2,1,0.9,0.7,36,0.472222,-0.01755861,1.615334,126.972,"{""pumpfun"":-0.01755860907899028}"
20,60,45,2,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,2,2,0.9,0.55,28,0.428571,-0.03991484,1.882587,125.607,"{""pumpfun"":-0.03991483850896144}"
20,60,45,2,2,0.9,0.6,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,45,2,2,0.9,0.65,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,45,2,2,0.9,0.7,36,0.472222,-0.01755861,1.615334,126.972,"{""pumpfun"":-0.01755860907899028}"
20,60,45,2,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,2,3,0.9,0.55,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,45,2,3,0.9,0.6,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,45,2,3,0.9,0.65,21,0.476190,0.02726337,0.948430,114.048,"{""pumpfun"":0.02726336729068967}"
20,60,45,2,3,0.9,0.7,23,0.434783,0.01498708,0.984548,116.870,"{""pumpfun"":0.014987082244354959}"
20,60,45,2,3,0.9,0.75,23,0.434783,0.00831687,0.984548,127.957,"{""pumpfun"":0.008316874606054927}"
20,60,45,3,1,0.9,0.55,28,0.428571,-0.03991484,1.882587,125.607,"{""pumpfun"":-0.03991483850896144}"
20,60,45,3,1,0.9,0.6,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,45,3,1,0.9,0.65,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,45,3,1,0.9,0.7,36,0.472222,-0.01755861,1.615334,126.972,"{""pumpfun"":-0.01755860907899028}"
20,60,45,3,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,3,2,0.9,0.55,28,0.428571,-0.03991484,1.882587,125.607,"{""pumpfun"":-0.03991483850896144}"
20,60,45,3,2,0.9,0.6,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,45,3,2,0.9,0.65,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,45,3,2,0.9,0.7,36,0.472222,-0.01755861,1.615334,126.972,"{""pumpfun"":-0.01755860907899028}"
20,60,45,3,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,3,3,0.9,0.55,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,45,3,3,0.9,0.6,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,45,3,3,0.9,0.65,21,0.476190,0.02726337,0.948430,114.048,"{""pumpfun"":0.02726336729068967}"
20,60,45,3,3,0.9,0.7,23,0.434783,0.01498708,0.984548,116.870,"{""pumpfun"":0.014987082244354959}"
20,60,45,3,3,0.9,0.75,23,0.434783,0.00831687,0.984548,127.957,"{""pumpfun"":0.008316874606054927}"
20,60,45,4,1,0.9,0.55,28,0.428571,-0.03991484,1.882587,125.607,"{""pumpfun"":-0.03991483850896144}"
20,60,45,4,1,0.9,0.6,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,45,4,1,0.9,0.65,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,45,4,1,0.9,0.7,36,0.472222,-0.01755861,1.615334,126.972,"{""pumpfun"":-0.01755860907899028}"
20,60,45,4,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,4,2,0.9,0.55,28,0.428571,-0.03991484,1.882587,125.607,"{""pumpfun"":-0.03991483850896144}"
20,60,45,4,2,0.9,0.6,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,45,4,2,0.9,0.65,31,0.419355,-0.04559486,2.632691,123.226,"{""pumpfun"":-0.04559486010616192}"
20,60,45,4,2,0.9,0.7,36,0.472222,-0.01755861,1.615334,126.972,"{""pumpfun"":-0.01755860907899028}"
20,60,45,4,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,45,4,3,0.9,0.55,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,45,4,3,0.9,0.6,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,45,4,3,0.9,0.65,21,0.476190,0.02726337,0.948430,114.048,"{""pumpfun"":0.02726336729068967}"
20,60,45,4,3,0.9,0.7,23,0.434783,0.01498708,0.984548,116.870,"{""pumpfun"":0.014987082244354959}"
20,60,45,4,3,0.9,0.75,23,0.434783,0.00831687,0.984548,127.957,"{""pumpfun"":0.008316874606054927}"
20,60,50,1,1,0.9,0.55,26,0.423077,-0.03922684,1.862501,129.000,"{""pumpfun"":-0.03922683823718365}"
20,60,50,1,1,0.9,0.6,29,0.413793,-0.04998283,2.329826,122.655,"{""pumpfun"":-0.04998282704616538}"
20,60,50,1,1,0.9,0.65,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,50,1,1,0.9,0.7,32,0.406250,-0.04816183,2.693261,124.469,"{""pumpfun"":-0.04816183179863733}"
20,60,50,1,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,50,1,2,0.9,0.55,26,0.423077,-0.03922684,1.862501,129.000,"{""pumpfun"":-0.03922683823718365}"
20,60,50,1,2,0.9,0.6,29,0.413793,-0.04998283,2.329826,122.655,"{""pumpfun"":-0.04998282704616538}"
20,60,50,1,2,0.9,0.65,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,50,1,2,0.9,0.7,32,0.406250,-0.04816183,2.693261,124.469,"{""pumpfun"":-0.04816183179863733}"
20,60,50,1,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,50,1,3,0.9,0.55,18,0.444444,-0.00245674,1.188181,124.667,"{""pumpfun"":-0.002456741925444478}"
20,60,50,1,3,0.9,0.6,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,50,1,3,0.9,0.65,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,50,1,3,0.9,0.7,22,0.454545,0.02469640,0.984548,116.273,"{""pumpfun"":0.02469639559821426}"
20,60,50,1,3,0.9,0.75,23,0.434783,0.00831687,0.984548,127.957,"{""pumpfun"":0.008316874606054927}"
20,60,50,2,1,0.9,0.55,26,0.423077,-0.03922684,1.862501,129.000,"{""pumpfun"":-0.03922683823718365}"
20,60,50,2,1,0.9,0.6,29,0.413793,-0.04998283,2.329826,122.655,"{""pumpfun"":-0.04998282704616538}"
20,60,50,2,1,0.9,0.65,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,50,2,1,0.9,0.7,32,0.406250,-0.04816183,2.693261,124.469,"{""pumpfun"":-0.04816183179863733}"
20,60,50,2,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,50,2,2,0.9,0.55,26,0.423077,-0.03922684,1.862501,129.000,"{""pumpfun"":-0.03922683823718365}"
20,60,50,2,2,0.9,0.6,29,0.413793,-0.04998283,2.329826,122.655,"{""pumpfun"":-0.04998282704616538}"
20,60,50,2,2,0.9,0.65,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,50,2,2,0.9,0.7,32,0.406250,-0.04816183,2.693261,124.469,"{""pumpfun"":-0.04816183179863733}"
20,60,50,2,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,50,2,3,0.9,0.55,18,0.444444,-0.00245674,1.188181,124.667,"{""pumpfun"":-0.002456741925444478}"
20,60,50,2,3,0.9,0.6,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,50,2,3,0.9,0.65,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,50,2,3,0.9,0.7,22,0.454545,0.02469640,0.984548,116.273,"{""pumpfun"":0.02469639559821426}"
20,60,50,2,3,0.9,0.75,23,0.434783,0.00831687,0.984548,127.957,"{""pumpfun"":0.008316874606054927}"
20,60,50,3,1,0.9,0.55,26,0.423077,-0.03922684,1.862501,129.000,"{""pumpfun"":-0.03922683823718365}"
20,60,50,3,1,0.9,0.6,29,0.413793,-0.04998283,2.329826,122.655,"{""pumpfun"":-0.04998282704616538}"
20,60,50,3,1,0.9,0.65,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,50,3,1,0.9,0.7,32,0.406250,-0.04816183,2.693261,124.469,"{""pumpfun"":-0.04816183179863733}"
20,60,50,3,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,50,3,2,0.9,0.55,26,0.423077,-0.03922684,1.862501,129.000,"{""pumpfun"":-0.03922683823718365}"
20,60,50,3,2,0.9,0.6,29,0.413793,-0.04998283,2.329826,122.655,"{""pumpfun"":-0.04998282704616538}"
20,60,50,3,2,0.9,0.65,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,50,3,2,0.9,0.7,32,0.406250,-0.04816183,2.693261,124.469,"{""pumpfun"":-0.04816183179863733}"
20,60,50,3,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,50,3,3,0.9,0.55,18,0.444444,-0.00245674,1.188181,124.667,"{""pumpfun"":-0.002456741925444478}"
20,60,50,3,3,0.9,0.6,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,50,3,3,0.9,0.65,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,50,3,3,0.9,0.7,22,0.454545,0.02469640,0.984548,116.273,"{""pumpfun"":0.02469639559821426}"
20,60,50,3,3,0.9,0.75,23,0.434783,0.00831687,0.984548,127.957,"{""pumpfun"":0.008316874606054927}"
20,60,50,4,1,0.9,0.55,26,0.423077,-0.03922684,1.862501,129.000,"{""pumpfun"":-0.03922683823718365}"
20,60,50,4,1,0.9,0.6,29,0.413793,-0.04998283,2.329826,122.655,"{""pumpfun"":-0.04998282704616538}"
20,60,50,4,1,0.9,0.65,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,50,4,1,0.9,0.7,32,0.406250,-0.04816183,2.693261,124.469,"{""pumpfun"":-0.04816183179863733}"
20,60,50,4,1,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,50,4,2,0.9,0.55,26,0.423077,-0.03922684,1.862501,129.000,"{""pumpfun"":-0.03922683823718365}"
20,60,50,4,2,0.9,0.6,29,0.413793,-0.04998283,2.329826,122.655,"{""pumpfun"":-0.04998282704616538}"
20,60,50,4,2,0.9,0.65,29,0.413793,-0.04435087,2.062376,124.586,"{""pumpfun"":-0.044350872504966214}"
20,60,50,4,2,0.9,0.7,32,0.406250,-0.04816183,2.693261,124.469,"{""pumpfun"":-0.04816183179863733}"
20,60,50,4,2,0.9,0.75,37,0.459459,-0.01851436,1.452880,134.568,"{""pumpfun"":-0.018514360366058594}"
20,60,50,4,3,0.9,0.55,18,0.444444,-0.00245674,1.188181,124.667,"{""pumpfun"":-0.002456741925444478}"
20,60,50,4,3,0.9,0.6,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,50,4,3,0.9,0.65,19,0.473684,0.02168312,0.784608,118.526,"{""pumpfun"":0.021683123441292557}"
20,60,50,4,3,0.9,0.7,22,0.454545,0.02469640,0.984548,116.273,"{""pumpfun"":0.02469639559821426}"
20,60,50,4,3,0.9,0.75,23,0.434783,0.00831687,0.984548,127.957,"{""pumpfun"":0.008316874606054927}"
